DATE;TIME;LOAD
1/1/2021;11;4988.23
1/1/2021;12;5063.65
1/1/2021;13;4809.33
1/1/2021;14;4290.03
1/1/2021;15;4168.67
1/1/2021;16;4193.09
1/1/2021;17;4536.85
1/1/2021;18;4926.28
1/1/2021;19;4986.96
1/1/2021;20;5016.67
1/1/2021;21;5026.66
1/1/2021;22;4781.3
1/1/2021;23;4699.81
1/1/2021;24;4451.36
2/1/2021;1;3880.72
2/1/2021;2;3814.31
2/1/2021;3;3602
2/1/2021;4;3458.39
2/1/2021;5;3463.43
2/1/2021;6;3614.72
2/1/2021;7;3821.94
2/1/2021;8;4084.35
2/1/2021;9;4593.25
2/1/2021;10;5061.72
2/1/2021;11;5247.32
2/1/2021;12;5336.14
2/1/2021;13;5304.78
2/1/2021;14;5003.56
2/1/2021;15;5076.68
2/1/2021;16;5138.23
2/1/2021;17;5404.19
2/1/2021;18;5854.15
2/1/2021;19;5917.94
2/1/2021;20;5829.01
2/1/2021;21;5598.94
2/1/2021;22;5144.2
2/1/2021;23;4803.74
2/1/2021;24;4397.93
3/1/2021;1;4321.8
3/1/2021;2;4193.01
3/1/2021;3;4024.96
3/1/2021;4;3918.32
3/1/2021;5;3907.38
3/1/2021;6;4002.74
3/1/2021;7;4219.94
3/1/2021;8;4600.29
3/1/2021;9;5085.54
3/1/2021;10;5500.38
3/1/2021;11;5825.95
3/1/2021;12;5912.14
3/1/2021;13;5817.72
3/1/2021;14;5509.53
3/1/2021;15;5454.49
3/1/2021;16;5411.75
3/1/2021;17;5700.45
3/1/2021;18;6125.92
3/1/2021;19;6170.52
3/1/2021;20;6057.53
3/1/2021;21;5817.94
3/1/2021;22;5391.25
3/1/2021;23;5006.21
3/1/2021;24;4565.32
4/1/2021;1;3991.35
4/1/2021;2;3921.38
4/1/2021;3;3838.61
4/1/2021;4;3783.79
4/1/2021;5;3890.08
4/1/2021;6;4298.27
4/1/2021;7;4950.34
4/1/2021;8;5450.22
4/1/2021;9;5941.88
4/1/2021;10;6178.16
4/1/2021;11;6298.98
4/1/2021;12;6321.22
4/1/2021;13;6270.89
4/1/2021;14;6090.34
4/1/2021;15;6103.68
4/1/2021;16;6084.56
4/1/2021;17;6317.48
4/1/2021;18;6660.49
4/1/2021;19;6733.47
4/1/2021;20;6646.87
4/1/2021;21;6291.14
4/1/2021;22;5710.74
4/1/2021;23;5321.3
4/1/2021;24;4860.45
5/1/2021;1;4258.32
5/1/2021;2;4189.48
5/1/2021;3;4065.86
5/1/2021;4;4010.91
5/1/2021;5;4111.68
5/1/2021;6;4469.76
5/1/2021;7;5001
5/1/2021;8;5546.06
5/1/2021;9;6041.51
5/1/2021;10;6285.96
5/1/2021;11;6364.43
5/1/2021;12;6398.38
5/1/2021;13;6309.76
5/1/2021;14;6100.51
5/1/2021;15;6098.31
5/1/2021;16;6033.07
5/1/2021;17;6310.26
5/1/2021;18;6780.11
5/1/2021;19;6775.38
5/1/2021;20;6682.11
5/1/2021;21;6304.61
5/1/2021;22;5689.94
5/1/2021;23;5148.24
5/1/2021;24;4664.75
6/1/2021;1;4327.27
6/1/2021;2;4291.29
6/1/2021;3;4129.72
6/1/2021;4;4007.8
6/1/2021;5;4003.66
6/1/2021;6;4175.16
6/1/2021;7;4360.63
6/1/2021;8;4627.36
6/1/2021;9;5035.26
6/1/2021;10;5396.46
6/1/2021;11;5777.67
6/1/2021;12;6004.37
6/1/2021;13;5854.21
6/1/2021;14;5463.49
6/1/2021;15;5422.61
6/1/2021;16;5405.62
6/1/2021;17;5646.27
6/1/2021;18;6002.7
6/1/2021;19;6084.98
6/1/2021;20;6022.04
6/1/2021;21;5826.07
6/1/2021;22;5433.44
6/1/2021;23;5205.63
6/1/2021;24;4733.73
7/1/2021;1;3964.43
7/1/2021;2;3909.56
7/1/2021;3;3802.04
7/1/2021;4;3716.42
7/1/2021;5;3813.52
7/1/2021;6;4234.14
7/1/2021;7;4728.34
7/1/2021;8;5317.61
7/1/2021;9;5904.95
7/1/2021;10;6139.7
7/1/2021;11;6248.54
7/1/2021;12;6280.53
7/1/2021;13;6198.13
7/1/2021;14;5978.15
7/1/2021;15;6006.99
7/1/2021;16;6008.96
7/1/2021;17;6194.22
7/1/2021;18;6673.97
7/1/2021;19;6733.3
7/1/2021;20;6618.63
7/1/2021;21;6295.81
7/1/2021;22;5630.27
7/1/2021;23;5306.31
7/1/2021;24;4871.05
8/1/2021;1;4363.91
8/1/2021;2;4245.38
8/1/2021;3;4122.91
8/1/2021;4;4089.39
8/1/2021;5;4136.06
8/1/2021;6;4459.76
8/1/2021;7;5003.18
8/1/2021;8;5521.93
8/1/2021;9;6161.77
8/1/2021;10;6391
8/1/2021;11;6438.77
8/1/2021;12;6415.5
8/1/2021;13;6345.68
8/1/2021;14;6126.44
8/1/2021;15;6057.36
8/1/2021;16;6022.77
8/1/2021;17;6174.75
8/1/2021;18;6548.93
8/1/2021;19;6556.5
8/1/2021;20;6496.82
8/1/2021;21;6174.72
8/1/2021;22;5517.12
8/1/2021;23;5212.36
8/1/2021;24;4772.25
9/1/2021;1;4507.31
9/1/2021;2;4422.85
9/1/2021;3;4264.75
9/1/2021;4;4153.75
9/1/2021;5;4206.75
9/1/2021;6;4393.06
9/1/2021;7;4721.84
9/1/2021;8;5101.79
9/1/2021;9;5613.53
9/1/2021;10;5942.22
9/1/2021;11;6152.51
9/1/2021;12;6228.94
9/1/2021;13;6203.5
9/1/2021;14;5855.46
9/1/2021;15;5776.55
9/1/2021;16;5702.87
9/1/2021;17;5968.32
9/1/2021;18;6308.98
9/1/2021;19;6359
9/1/2021;20;6192.99
9/1/2021;21;5878.28
9/1/2021;22;5408.3
9/1/2021;23;5029.02
9/1/2021;24;4635.19
10/1/2021;1;3994.7
10/1/2021;2;3851.89
10/1/2021;3;3736.88
10/1/2021;4;3665.23
10/1/2021;5;3708.5
10/1/2021;6;3836.85
10/1/2021;7;4041.25
10/1/2021;8;4391.28
10/1/2021;9;4942.92
10/1/2021;10;5396.09
10/1/2021;11;5614.16
10/1/2021;12;5707.75
10/1/2021;13;5627.37
10/1/2021;14;5284.66
10/1/2021;15;5123.26
10/1/2021;16;5030.95
10/1/2021;17;5239.61
10/1/2021;18;5759.19
10/1/2021;19;5842.98
10/1/2021;20;5805.24
10/1/2021;21;5630.9
10/1/2021;22;5174.05
10/1/2021;23;4835.13
10/1/2021;24;4415.38
11/1/2021;1;3930.4
11/1/2021;2;3838.81
11/1/2021;3;3745.25
11/1/2021;4;3719.04
11/1/2021;5;3839.53
11/1/2021;6;4246.16
11/1/2021;7;4822.38
11/1/2021;8;5335.94
11/1/2021;9;5736.1
11/1/2021;10;5892.13
11/1/2021;11;5992.09
11/1/2021;12;5998.2
11/1/2021;13;5972.63
11/1/2021;14;5773.63
11/1/2021;15;5716.25
11/1/2021;16;5684.9
11/1/2021;17;5887.17
11/1/2021;18;6254.42
11/1/2021;19;6280.05
11/1/2021;20;6256.77
11/1/2021;21;5974.92
11/1/2021;22;5410.85
11/1/2021;23;5028.04
11/1/2021;24;4599.75
12/1/2021;1;4103.97
12/1/2021;2;4009.82
12/1/2021;3;3924.78
12/1/2021;4;3900.8
12/1/2021;5;4026.52
12/1/2021;6;4399.76
12/1/2021;7;5019.66
12/1/2021;8;5497.77
12/1/2021;9;5978.81
12/1/2021;10;6176.51
12/1/2021;11;6255.89
12/1/2021;12;6288.95
12/1/2021;13;6214.83
12/1/2021;14;6018.98
12/1/2021;15;5934.04
12/1/2021;16;5843.92
12/1/2021;17;6026.38
12/1/2021;18;6441.12
12/1/2021;19;6516.16
12/1/2021;20;6472.57
12/1/2021;21;6150.24
12/1/2021;22;5530.37
12/1/2021;23;5128.97
12/1/2021;24;4678.4
13/1/2021;1;4305.72
13/1/2021;2;4221.7
13/1/2021;3;4154.16
13/1/2021;4;4124.48
13/1/2021;5;4196.52
13/1/2021;6;4629.85
13/1/2021;7;5264.41
13/1/2021;8;5808.14
13/1/2021;9;6301.8
13/1/2021;10;6524.06
13/1/2021;11;6585.25
13/1/2021;12;6595.83
13/1/2021;13;6486.3
13/1/2021;14;6267.47
13/1/2021;15;6189.81
13/1/2021;16;6100.19
13/1/2021;17;6252.89
13/1/2021;18;6739.7
13/1/2021;19;6805.96
13/1/2021;20;6687.84
13/1/2021;21;6339.65
13/1/2021;22;5737.81
13/1/2021;23;5367.91
13/1/2021;24;4907.26
14/1/2021;1;4577.13
14/1/2021;2;4493.94
14/1/2021;3;4386.12
14/1/2021;4;4339.34
14/1/2021;5;4432.03
14/1/2021;6;4894.79
14/1/2021;7;5601.41
14/1/2021;8;6169.9
14/1/2021;9;6679.76
14/1/2021;10;6879.98
14/1/2021;11;6926.81
14/1/2021;12;6946.44
14/1/2021;13;6873.69
14/1/2021;14;6666.23
14/1/2021;15;6656.69
14/1/2021;16;6587.9
14/1/2021;17;6734.92
14/1/2021;18;7241.8
14/1/2021;19;7317.35
14/1/2021;20;7258.62
14/1/2021;21;6873.56
14/1/2021;22;6219.9
14/1/2021;23;5831
14/1/2021;24;5294.47
15/1/2021;1;4809.41
15/1/2021;2;4734.62
15/1/2021;3;4618.78
15/1/2021;4;4543.45
15/1/2021;5;4650.47
15/1/2021;6;5100.56
15/1/2021;7;5839.18
15/1/2021;8;6447.53
15/1/2021;9;6995.04
15/1/2021;10;7236.69
15/1/2021;11;7322.61
15/1/2021;12;7326.45
15/1/2021;13;7221.9
15/1/2021;14;6971.55
15/1/2021;15;7036.58
15/1/2021;16;7021.34
15/1/2021;17;7192.18
15/1/2021;18;7688.73
15/1/2021;19;7723.94
15/1/2021;20;7555.68
15/1/2021;21;7109.14
15/1/2021;22;6470.27
15/1/2021;23;6120.37
15/1/2021;24;5621.18
16/1/2021;1;4891.94
16/1/2021;2;4804.62
16/1/2021;3;4624.92
16/1/2021;4;4513.26
16/1/2021;5;4560.34
16/1/2021;6;4748.24
16/1/2021;7;5105.37
16/1/2021;8;5712.27
16/1/2021;9;6502.68
16/1/2021;10;6956.5
16/1/2021;11;7255.79
16/1/2021;12;7392.18
16/1/2021;13;7376.65
16/1/2021;14;7087.49
16/1/2021;15;7130.07
16/1/2021;16;7106.65
16/1/2021;17;7162.19
16/1/2021;18;7550.23
16/1/2021;19;7573.69
16/1/2021;20;7379.3
16/1/2021;21;6957.63
16/1/2021;22;6398.02
16/1/2021;23;5991.78
16/1/2021;24;5575.69
17/1/2021;1;5120.73
17/1/2021;2;4997.27
17/1/2021;3;4827.81
17/1/2021;4;4724.96
17/1/2021;5;4753.72
17/1/2021;6;4914.45
17/1/2021;7;5228.31
17/1/2021;8;5775.41
17/1/2021;9;6575.33
17/1/2021;10;7148.1
17/1/2021;11;7499.75
17/1/2021;12;7556.5
17/1/2021;13;7430.21
17/1/2021;14;7025.61
17/1/2021;15;7018.39
17/1/2021;16;6998.27
17/1/2021;17;7063.3
17/1/2021;18;7673.52
17/1/2021;19;7784.29
17/1/2021;20;7731.76
17/1/2021;21;7408.05
17/1/2021;22;6830
17/1/2021;23;6408.56
17/1/2021;24;5964.52
18/1/2021;1;5168.14
18/1/2021;2;5075.54
18/1/2021;3;4966.18
18/1/2021;4;4899.1
18/1/2021;5;5009.6
18/1/2021;6;5598.02
18/1/2021;7;6450.01
18/1/2021;8;7176.42
18/1/2021;9;7890.68
18/1/2021;10;8240.09
18/1/2021;11;8446.21
18/1/2021;12;8510.14
18/1/2021;13;8448.46
18/1/2021;14;8140.88
18/1/2021;15;8070.31
18/1/2021;16;7965.85
18/1/2021;17;7902.82
18/1/2021;18;8351.11
18/1/2021;19;8421.3
18/1/2021;20;8396.9
18/1/2021;21;7894.26
18/1/2021;22;7122.25
18/1/2021;23;6648.18
18/1/2021;24;6116.28
19/1/2021;1;5484.34
19/1/2021;2;5372.07
19/1/2021;3;5223.17
19/1/2021;4;5138.4
19/1/2021;5;5261.8
19/1/2021;6;5780.5
19/1/2021;7;6627.4
19/1/2021;8;7297.81
19/1/2021;9;8014.02
19/1/2021;10;8262.51
19/1/2021;11;8423.32
19/1/2021;12;8472.44
19/1/2021;13;8315.61
19/1/2021;14;8038.56
19/1/2021;15;8070.4
19/1/2021;16;7934.7
19/1/2021;17;7991.27
19/1/2021;18;8576.12
19/1/2021;19;8641.64
19/1/2021;20;8565.12
19/1/2021;21;7997.53
19/1/2021;22;7280.97
19/1/2021;23;6788.24
19/1/2021;24;6254.25
20/1/2021;1;5492
20/1/2021;2;5391.63
20/1/2021;3;5269.83
20/1/2021;4;5207.07
20/1/2021;5;5318.78
20/1/2021;6;5856.06
20/1/2021;7;6808.07
20/1/2021;8;7409.42
20/1/2021;9;8113.31
20/1/2021;10;8252.94
20/1/2021;11;8286.23
20/1/2021;12;8342.56
20/1/2021;13;8207.6
20/1/2021;14;7965.14
20/1/2021;15;7993.24
20/1/2021;16;7968.58
20/1/2021;17;7983.82
20/1/2021;18;8545.23
20/1/2021;19;8560.38
20/1/2021;20;8259.11
20/1/2021;21;7791.11
20/1/2021;22;7071.68
20/1/2021;23;6590.82
20/1/2021;24;6104.02
21/1/2021;1;5197.87
21/1/2021;2;5079.34
21/1/2021;3;4937.68
21/1/2021;4;4857.25
21/1/2021;5;4956.93
21/1/2021;6;5525.84
21/1/2021;7;6430.85
21/1/2021;8;7172.09
21/1/2021;9;7736.69
21/1/2021;10;7888.96
21/1/2021;11;7917.92
21/1/2021;12;8005.94
21/1/2021;13;7878.76
21/1/2021;14;7604.71
21/1/2021;15;7467.21
21/1/2021;16;7374.57
21/1/2021;17;7538.47
21/1/2021;18;8175.66
21/1/2021;19;8223.54
21/1/2021;20;7941.6
21/1/2021;21;7498.86
21/1/2021;22;6803.43
21/1/2021;23;6316.07
21/1/2021;24;5817.29
22/1/2021;1;5121.96
22/1/2021;2;5030.46
22/1/2021;3;4905.06
22/1/2021;4;4836.49
22/1/2021;5;4923.69
22/1/2021;6;5422.72
22/1/2021;7;6258.35
22/1/2021;8;6903
22/1/2021;9;7483.04
22/1/2021;10;7630.05
22/1/2021;11;7622.71
22/1/2021;12;7618.85
22/1/2021;13;7535.75
22/1/2021;14;7242.33
22/1/2021;15;7260.37
22/1/2021;16;7206.65
22/1/2021;17;7379.81
22/1/2021;18;7990.11
22/1/2021;19;8054.81
22/1/2021;20;7841.44
22/1/2021;21;7402.66
22/1/2021;22;6699.9
22/1/2021;23;6243.89
22/1/2021;24;5765.28
23/1/2021;1;5013.89
23/1/2021;2;4927.29
23/1/2021;3;4779.09
23/1/2021;4;4642.3
23/1/2021;5;4679.86
23/1/2021;6;4879.88
23/1/2021;7;5244.78
23/1/2021;8;5874.41
23/1/2021;9;6626.37
23/1/2021;10;7007.26
23/1/2021;11;7202.79
23/1/2021;12;7315.02
23/1/2021;13;7301.19
23/1/2021;14;6966.87
23/1/2021;15;7027.96
23/1/2021;16;6957.35
23/1/2021;17;6940.53
23/1/2021;18;7397.73
23/1/2021;19;7419.29
23/1/2021;20;7155.34
23/1/2021;21;6776.12
23/1/2021;22;6278.91
23/1/2021;23;5925.05
23/1/2021;24;5495.89
24/1/2021;1;4689.91
24/1/2021;2;4571.24
24/1/2021;3;4411.83
24/1/2021;4;4270.26
24/1/2021;5;4239.94
24/1/2021;6;4361.79
24/1/2021;7;4631.42
24/1/2021;8;5105.3
24/1/2021;9;5683.24
24/1/2021;10;6101.31
24/1/2021;11;6281.39
24/1/2021;12;6324.61
24/1/2021;13;6241.05
24/1/2021;14;5912.9
24/1/2021;15;5949.6
24/1/2021;16;5953.42
24/1/2021;17;6072.4
24/1/2021;18;6603.45
24/1/2021;19;6665.03
24/1/2021;20;6609.43
24/1/2021;21;6358.76
24/1/2021;22;5883.38
24/1/2021;23;5490.68
24/1/2021;24;4983.88
25/1/2021;1;4642.14
25/1/2021;2;4582.18
25/1/2021;3;4458.51
25/1/2021;4;4384.13
25/1/2021;5;4507.91
25/1/2021;6;4956.86
25/1/2021;7;5716.69
25/1/2021;8;6312.83
25/1/2021;9;6840.52
25/1/2021;10;7022.19
25/1/2021;11;6982.29
25/1/2021;12;7019.06
25/1/2021;13;6956.83
25/1/2021;14;6706.76
25/1/2021;15;6759.06
25/1/2021;16;6710.58
25/1/2021;17;6773.88
25/1/2021;18;7177.35
25/1/2021;19;7313.11
25/1/2021;20;7187.14
25/1/2021;21;6795.2
25/1/2021;22;6178.45
25/1/2021;23;5782.36
25/1/2021;24;5347.65
26/1/2021;1;4585.97
26/1/2021;2;4481.7
26/1/2021;3;4354.15
26/1/2021;4;4290.42
26/1/2021;5;4398.12
26/1/2021;6;4863.15
26/1/2021;7;5562.01
26/1/2021;8;6128.45
26/1/2021;9;6619.75
26/1/2021;10;6835.65
26/1/2021;11;6924.28
26/1/2021;12;6976.65
26/1/2021;13;6941.61
26/1/2021;14;6765.19
26/1/2021;15;6765.41
26/1/2021;16;6678.35
26/1/2021;17;6644.39
26/1/2021;18;7168.2
26/1/2021;19;7246.71
26/1/2021;20;7149.82
26/1/2021;21;6755.52
26/1/2021;22;6117.09
26/1/2021;23;5664.67
26/1/2021;24;5195.03
27/1/2021;1;4682.84
27/1/2021;2;4615.95
27/1/2021;3;4499.25
27/1/2021;4;4445.85
27/1/2021;5;4536.94
27/1/2021;6;5003.96
27/1/2021;7;5759.36
27/1/2021;8;6370.04
27/1/2021;9;6892.11
27/1/2021;10;7128.88
27/1/2021;11;7143.31
27/1/2021;12;7122.59
27/1/2021;13;7061.7
27/1/2021;14;6873.07
27/1/2021;15;6876.99
27/1/2021;16;6831.52
27/1/2021;17;6854.52
27/1/2021;18;7502.3
27/1/2021;19;7485.74
27/1/2021;20;7349.88
27/1/2021;21;6953.35
27/1/2021;22;6301.12
27/1/2021;23;5876.08
27/1/2021;24;5368.07
28/1/2021;1;4935.53
28/1/2021;2;4843.01
28/1/2021;3;4726.38
28/1/2021;4;4669.7
28/1/2021;5;4782.96
28/1/2021;6;5321.14
28/1/2021;7;6132.25
28/1/2021;8;6766.51
28/1/2021;9;7287.68
28/1/2021;10;7465.71
28/1/2021;11;7468.18
28/1/2021;12;7425.37
28/1/2021;13;7349.25
28/1/2021;14;7126.1
28/1/2021;15;7128.26
28/1/2021;16;7085.17
28/1/2021;17;7045.11
28/1/2021;18;7716.41
28/1/2021;19;7767.43
28/1/2021;20;7657.36
28/1/2021;21;7259.71
28/1/2021;22;6601.73
28/1/2021;23;6129.44
28/1/2021;24;5567.82
29/1/2021;1;5188.12
29/1/2021;2;5159.96
29/1/2021;3;5023.34
29/1/2021;4;4952.9
29/1/2021;5;5046.51
29/1/2021;6;5552.11
29/1/2021;7;6345.59
29/1/2021;8;6943.8
29/1/2021;9;7395.41
29/1/2021;10;7497.33
29/1/2021;11;7409.97
29/1/2021;12;7314.55
29/1/2021;13;7187.8
29/1/2021;14;6940.24
29/1/2021;15;6914.81
29/1/2021;16;6876.82
29/1/2021;17;6918.2
29/1/2021;18;7593.28
29/1/2021;19;7661.63
29/1/2021;20;7496.68
29/1/2021;21;7086.01
29/1/2021;22;6460.55
29/1/2021;23;5959.71
29/1/2021;24;5428.78
30/1/2021;1;5062.3
30/1/2021;2;4934.81
30/1/2021;3;4783.76
30/1/2021;4;4664.71
30/1/2021;5;4701.73
30/1/2021;6;4969.39
30/1/2021;7;5370.26
30/1/2021;8;5915.3
30/1/2021;9;6477.03
30/1/2021;10;6780.79
30/1/2021;11;6904.73
30/1/2021;12;6928.34
30/1/2021;13;6843.4
30/1/2021;14;6517.78
30/1/2021;15;6519.84
30/1/2021;16;6422.71
30/1/2021;17;6453.72
30/1/2021;18;7128.85
30/1/2021;19;7276.45
30/1/2021;20;7070.73
30/1/2021;21;6686.48
30/1/2021;22;6142.43
30/1/2021;23;5759.6
30/1/2021;24;5351.18
31/1/2021;1;4667.2
31/1/2021;2;4593.02
31/1/2021;3;4414.74
31/1/2021;4;4293.33
31/1/2021;5;4311.86
31/1/2021;6;4472.09
31/1/2021;7;4680.09
31/1/2021;8;5104.57
31/1/2021;9;5577.83
31/1/2021;10;5944.73
31/1/2021;11;6190.53
31/1/2021;12;6240.06
31/1/2021;13;6140.81
31/1/2021;14;5831.87
31/1/2021;15;5859.81
31/1/2021;16;5845.99
31/1/2021;17;5902.72
31/1/2021;18;6540.96
31/1/2021;19;6704.2
31/1/2021;20;6627.01
31/1/2021;21;6360.04
31/1/2021;22;5871.03
31/1/2021;23;5486.72
31/1/2021;24;4943.92
1/2/2021;1;4418.56
1/2/2021;2;4350.51
1/2/2021;3;4245.37
1/2/2021;4;4188.93
1/2/2021;5;4311.17
1/2/2021;6;4765.28
1/2/2021;7;5500.26
1/2/2021;8;6056.77
1/2/2021;9;6483.46
1/2/2021;10;6663.4
1/2/2021;11;6698.75
1/2/2021;12;6707.53
1/2/2021;13;6599.59
1/2/2021;14;6352.9
1/2/2021;15;6332.72
1/2/2021;16;6249.77
1/2/2021;17;6300
1/2/2021;18;6780.28
1/2/2021;19;6955.86
1/2/2021;20;6850.81
1/2/2021;21;6521.56
1/2/2021;22;5920.5
1/2/2021;23;5552.62
1/2/2021;24;4979.92
2/2/2021;1;4650.59
2/2/2021;2;4617.33
2/2/2021;3;4466.94
2/2/2021;4;4386.55
2/2/2021;5;4507.24
2/2/2021;6;4959.37
2/2/2021;7;5652.61
2/2/2021;8;6199.65
2/2/2021;9;6583.83
2/2/2021;10;6676.72
2/2/2021;11;6638.76
2/2/2021;12;6618.5
2/2/2021;13;6549.63
2/2/2021;14;6289.17
2/2/2021;15;6278.56
2/2/2021;16;6154.51
2/2/2021;17;6240.22
2/2/2021;18;6808.78
2/2/2021;19;7001.9
2/2/2021;20;6892.04
2/2/2021;21;6551.39
2/2/2021;22;5939.47
2/2/2021;23;5533.88
2/2/2021;24;5044.73
3/2/2021;1;4500.06
3/2/2021;2;4464.2
3/2/2021;3;4369.24
3/2/2021;4;4288.4
3/2/2021;5;4423.15
3/2/2021;6;4884.45
3/2/2021;7;5549.8
3/2/2021;8;6034.22
3/2/2021;9;6497.17
3/2/2021;10;6632.21
3/2/2021;11;6607.07
3/2/2021;12;6576.98
3/2/2021;13;6457.89
3/2/2021;14;6211.38
3/2/2021;15;6179.19
3/2/2021;16;6030.54
3/2/2021;17;6071.61
3/2/2021;18;6581.5
3/2/2021;19;6834.19
3/2/2021;20;6704.83
3/2/2021;21;6333.03
3/2/2021;22;5744.64
3/2/2021;23;5385.78
3/2/2021;24;4929.95
4/2/2021;1;4385.92
4/2/2021;2;4325.83
4/2/2021;3;4272.65
4/2/2021;4;4227.63
4/2/2021;5;4322.96
4/2/2021;6;4756.9
4/2/2021;7;5450.17
4/2/2021;8;5993.83
4/2/2021;9;6226.4
4/2/2021;10;6340.11
4/2/2021;11;6356.81
4/2/2021;12;6336.82
4/2/2021;13;6225.77
4/2/2021;14;5991.48
4/2/2021;15;5960.29
4/2/2021;16;5835.12
4/2/2021;17;5848.91
4/2/2021;18;6463.59
4/2/2021;19;6687.1
4/2/2021;20;6536.9
4/2/2021;21;6171.71
4/2/2021;22;5548.7
4/2/2021;23;5262.09
4/2/2021;24;4813.73
5/2/2021;1;4366.14
5/2/2021;2;4309.01
5/2/2021;3;4181.61
5/2/2021;4;4114.56
5/2/2021;5;4248.79
5/2/2021;6;4614.62
5/2/2021;7;5270.44
5/2/2021;8;5761.36
5/2/2021;9;6165.99
5/2/2021;10;6229.75
5/2/2021;11;6208.31
5/2/2021;12;6148.08
5/2/2021;13;6116.41
5/2/2021;14;5792.43
5/2/2021;15;5692.26
5/2/2021;16;5601.43
5/2/2021;17;5718.87
5/2/2021;18;6432.44
5/2/2021;19;6679.35
5/2/2021;20;6571.43
5/2/2021;21;6214.74
5/2/2021;22;5620.5
5/2/2021;23;5285.57
5/2/2021;24;4849.24
6/2/2021;1;4319.22
6/2/2021;2;4228.89
6/2/2021;3;4101.62
6/2/2021;4;4026.58
6/2/2021;5;4029.01
6/2/2021;6;4212.46
6/2/2021;7;4487.06
6/2/2021;8;4924.4
6/2/2021;9;5314.79
6/2/2021;10;5559.17
6/2/2021;11;5664.57
6/2/2021;12;5602.48
6/2/2021;13;5463.83
6/2/2021;14;5175.96
6/2/2021;15;5098.77
6/2/2021;16;5065.28
6/2/2021;17;5210.37
6/2/2021;18;5826.21
6/2/2021;19;6080.12
6/2/2021;20;6028.18
6/2/2021;21;5661.24
6/2/2021;22;5139.47
6/2/2021;23;4791.56
6/2/2021;24;4409.47
7/2/2021;1;4208.49
7/2/2021;2;4166.08
7/2/2021;3;4024.52
7/2/2021;4;3943.43
7/2/2021;5;3963.99
7/2/2021;6;4084.18
7/2/2021;7;4243.66
7/2/2021;8;4586.8
7/2/2021;9;5060.6
7/2/2021;10;5365.31
7/2/2021;11;5576.98
7/2/2021;12;5614.22
7/2/2021;13;5546.07
7/2/2021;14;5211.17
7/2/2021;15;5131.87
7/2/2021;16;5097.26
7/2/2021;17;5222.82
7/2/2021;18;5879.28
7/2/2021;19;6078.96
7/2/2021;20;6073.46
7/2/2021;21;5821.86
7/2/2021;22;5343.42
7/2/2021;23;4943.14
7/2/2021;24;4447.43
8/2/2021;1;3956.62
8/2/2021;2;3913.51
8/2/2021;3;3823.65
8/2/2021;4;3837.04
8/2/2021;5;3933.6
8/2/2021;6;4367.15
8/2/2021;7;5122.67
8/2/2021;8;5567.95
8/2/2021;9;5990.97
8/2/2021;10;6204.05
8/2/2021;11;6201.72
8/2/2021;12;6218.57
8/2/2021;13;6194.59
8/2/2021;14;5967.87
8/2/2021;15;5897.35
8/2/2021;16;5727.42
8/2/2021;17;5713.09
8/2/2021;18;6248.31
8/2/2021;19;6384.7
8/2/2021;20;6359.12
8/2/2021;21;6052.91
8/2/2021;22;5465.81
8/2/2021;23;4941.93
8/2/2021;24;4514
9/2/2021;1;3972.03
9/2/2021;2;3904.5
9/2/2021;3;3802.84
9/2/2021;4;3758.25
9/2/2021;5;3899.41
9/2/2021;6;4342.51
9/2/2021;7;4977.88
9/2/2021;8;5731.72
9/2/2021;9;6091.76
9/2/2021;10;6247.24
9/2/2021;11;6290.66
9/2/2021;12;6278.4
9/2/2021;13;6220.85
9/2/2021;14;5956.06
9/2/2021;15;5878.81
9/2/2021;16;5750.87
9/2/2021;17;5860.52
9/2/2021;18;6384.41
9/2/2021;19;6563.49
9/2/2021;20;6494.58
9/2/2021;21;6154.63
9/2/2021;22;5559.91
9/2/2021;23;5092.48
9/2/2021;24;4679.12
10/2/2021;1;4309.61
10/2/2021;2;4257.06
10/2/2021;3;4140.79
10/2/2021;4;4100.56
10/2/2021;5;4230.99
10/2/2021;6;4619.8
10/2/2021;7;5242.89
10/2/2021;8;5813.52
10/2/2021;9;6182.59
10/2/2021;10;6298.21
10/2/2021;11;6263.94
10/2/2021;12;6243.78
10/2/2021;13;6198.64
10/2/2021;14;5899.74
10/2/2021;15;5769.06
10/2/2021;16;5614.23
10/2/2021;17;5677.61
10/2/2021;18;6291.02
10/2/2021;19;6517.08
10/2/2021;20;6428.45
10/2/2021;21;6118.46
10/2/2021;22;5538.22
10/2/2021;23;5140.75
10/2/2021;24;4670.59
11/2/2021;1;4369.23
11/2/2021;2;4307.79
11/2/2021;3;4198.84
11/2/2021;4;4144.81
11/2/2021;5;4248.07
11/2/2021;6;4641.83
11/2/2021;7;5256.89
11/2/2021;8;5775.52
11/2/2021;9;6123.41
11/2/2021;10;6267.25
11/2/2021;11;6326.81
11/2/2021;12;6361.02
11/2/2021;13;6333.36
11/2/2021;14;6056.15
11/2/2021;15;5934.01
11/2/2021;16;5804.79
11/2/2021;17;5832.64
11/2/2021;18;6497.78
11/2/2021;19;6589.45
11/2/2021;20;6499.04
11/2/2021;21;6181.66
11/2/2021;22;5615.98
11/2/2021;23;5222.83
11/2/2021;24;4790.19
12/2/2021;1;4275.29
12/2/2021;2;4250.19
